epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,878.577,1.6155,1.23615,1.5709,0.79684,0.56222,0.65815,0.36457,1.87232,1.45042,1.87611,0.0009415,0.0009415,0.0009415
185,883.309,1.63081,1.23586,1.57298,0.82024,0.56579,0.66668,0.37669,1.86564,1.43979,1.87302,0.000892,0.000892,0.000892
186,887.917,1.63562,1.24442,1.57196,0.82932,0.56918,0.66365,0.37067,1.88788,1.4292,1.89868,0.0008425,0.0008425,0.0008425
187,892.721,1.62739,1.22856,1.56353,0.8691,0.54784,0.66709,0.37252,1.88232,1.43153,1.88989,0.000793,0.000793,0.000793
188,897.501,1.59847,1.22237,1.55462,0.84508,0.57692,0.67624,0.3781,1.8622,1.41433,1.86772,0.0007435,0.0007435,0.0007435
189,902.167,1.60814,1.23297,1.55873,0.70043,0.55756,0.66928,0.37733,1.86991,1.43225,1.87937,0.000694,0.000694,0.000694
190,906.808,1.59967,1.21933,1.56349,0.67022,0.57491,0.66458,0.37195,1.87704,1.42727,1.88863,0.0006445,0.0006445,0.0006445
191,912.177,1.69098,1.33193,1.71255,0.62104,0.57872,0.65908,0.37304,1.86592,1.43353,1.88294,0.000595,0.000595,0.000595
192,916.806,1.6555,1.30696,1.68869,0.77713,0.56667,0.65448,0.36355,1.8863,1.45058,1.89876,0.0005455,0.0005455,0.0005455
193,921.64,1.63965,1.28528,1.68636,0.66869,0.58098,0.66322,0.37069,1.87348,1.43417,1.88358,0.000496,0.000496,0.000496
194,926.375,1.62475,1.26743,1.66975,0.64399,0.5783,0.6608,0.37173,1.86227,1.4308,1.88194,0.0004465,0.0004465,0.0004465
195,931.1,1.62581,1.26191,1.64475,0.59812,0.58492,0.66062,0.37631,1.85088,1.43275,1.87106,0.000397,0.000397,0.000397
196,935.77,1.61394,1.25751,1.64477,0.63353,0.56775,0.65824,0.37363,1.85233,1.43634,1.87427,0.0003475,0.0003475,0.0003475
197,940.501,1.61476,1.26665,1.65994,0.6527,0.5566,0.66592,0.38141,1.84564,1.42463,1.87097,0.000298,0.000298,0.000298
198,945.234,1.61603,1.25401,1.65916,0.8231,0.55933,0.66465,0.38143,1.84902,1.43035,1.87406,0.0002485,0.0002485,0.0002485
199,950.081,1.62718,1.25641,1.66588,0.82539,0.56249,0.66998,0.38428,1.84581,1.42227,1.87501,0.000199,0.000199,0.000199
200,954.859,1.62563,1.26545,1.66765,0.82677,0.55664,0.66557,0.37863,1.85514,1.4291,1.87496,0.0001495,0.0001495,0.0001495
