epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,1584.11,0.63591,0.87193,1.19308,0.87254,0.85742,0.90771,0.76789,0.68419,0.97076,1.4109,0.0012385,0.0012385,0.0012385
179,1593.15,0.616,0.81802,1.17038,0.8559,0.87289,0.91263,0.778,0.63847,0.95215,1.38217,0.001189,0.001189,0.001189
180,1601.98,0.62376,0.82332,1.16991,0.85234,0.8557,0.9047,0.76294,0.68557,1.03616,1.40797,0.0011395,0.0011395,0.0011395
181,1610.94,0.62119,0.8208,1.17335,0.85264,0.85296,0.89951,0.77151,0.62986,1.07327,1.3593,0.00109,0.00109,0.00109
182,1619.65,0.61071,0.81316,1.16298,0.86207,0.85361,0.90385,0.76675,0.65899,1.09714,1.38901,0.0010405,0.0010405,0.0010405
183,1628.52,0.6233,0.82367,1.17003,0.85744,0.8605,0.90349,0.76799,0.67241,0.99885,1.40017,0.000991,0.000991,0.000991
184,1637.57,0.61887,0.83319,1.1712,0.85986,0.87961,0.91604,0.7721,0.69925,0.9761,1.40818,0.0009415,0.0009415,0.0009415
185,1646.38,0.62297,0.8168,1.1778,0.84325,0.87745,0.9068,0.7692,0.68119,1.00554,1.39574,0.000892,0.000892,0.000892
186,1655.32,0.60149,0.80544,1.15192,0.87619,0.85658,0.905,0.76907,0.6535,1.04565,1.38451,0.0008425,0.0008425,0.0008425
187,1663.76,0.59916,0.80688,1.15196,0.87267,0.85107,0.90707,0.76758,0.67235,1.00502,1.38882,0.000793,0.000793,0.000793
188,1671.76,0.63609,0.83605,1.17679,0.86873,0.88003,0.91378,0.78513,0.61963,0.90263,1.36433,0.0007435,0.0007435,0.0007435
189,1680.3,0.62631,0.83169,1.17642,0.85557,0.89658,0.91863,0.77968,0.66292,0.96788,1.38991,0.000694,0.000694,0.000694
190,1689.17,0.60163,0.80848,1.16585,0.87174,0.88656,0.91645,0.77483,0.71033,0.98913,1.42277,0.0006445,0.0006445,0.0006445
191,1699.63,0.71754,0.8672,1.38315,0.84446,0.89289,0.9139,0.75667,0.78646,0.84573,1.51985,0.000595,0.000595,0.000595
192,1708.56,0.65376,0.64778,1.30177,0.80848,0.92059,0.91358,0.77558,0.70852,0.74562,1.4128,0.0005455,0.0005455,0.0005455
193,1717.49,0.6644,0.61819,1.29727,0.83392,0.92028,0.92348,0.80338,0.60744,0.68349,1.33942,0.000496,0.000496,0.000496
194,1726.44,0.67522,0.60425,1.30517,0.84148,0.91618,0.92164,0.79942,0.61174,0.65327,1.34633,0.0004465,0.0004465,0.0004465
195,1735.56,0.63628,0.57919,1.27072,0.84766,0.92218,0.92636,0.79653,0.63361,0.63435,1.3563,0.000397,0.000397,0.000397
196,1744.19,0.62795,0.57994,1.25344,0.8435,0.92456,0.92627,0.7955,0.64007,0.62189,1.35648,0.0003475,0.0003475,0.0003475
197,1753.14,0.64053,0.56476,1.26979,0.85477,0.91462,0.92898,0.79783,0.6285,0.62299,1.35487,0.000298,0.000298,0.000298
198,1761.69,0.63856,0.56501,1.27253,0.85791,0.91871,0.92931,0.80322,0.59684,0.61046,1.32892,0.0002485,0.0002485,0.0002485
199,1770.81,0.64652,0.57483,1.27662,0.8434,0.92509,0.92947,0.79832,0.63335,0.6164,1.35694,0.000199,0.000199,0.000199
200,1779.72,0.65009,0.57313,1.28861,0.84985,0.91651,0.92822,0.80131,0.61577,0.61653,1.34212,0.0001495,0.0001495,0.0001495
