epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,1668.93,1.0539,0.85677,1.35255,0.7753,0.76488,0.79669,0.47195,1.43449,1.04772,1.78292,0.000991,0.000991,0.000991
184,1678.15,1.07175,0.85863,1.35472,0.77407,0.74591,0.79751,0.47741,1.40334,1.03961,1.75394,0.0009415,0.0009415,0.0009415
185,1687.2,1.05849,0.8444,1.34762,0.77111,0.76919,0.79949,0.49011,1.38207,1.02018,1.73801,0.000892,0.000892,0.000892
186,1696.09,1.04247,0.84092,1.3437,0.76174,0.77701,0.79855,0.48101,1.4144,1.03567,1.76638,0.0008425,0.0008425,0.0008425
187,1704.77,1.04284,0.84178,1.33712,0.80371,0.76295,0.80656,0.48642,1.39904,1.03549,1.75241,0.000793,0.000793,0.000793
188,1713.69,1.04692,0.84982,1.33969,0.79275,0.7482,0.80972,0.4825,1.41476,1.02319,1.76787,0.0007435,0.0007435,0.0007435
189,1722.86,1.03417,0.83605,1.33654,0.77954,0.77,0.8005,0.48218,1.41632,1.03428,1.76505,0.000694,0.000694,0.000694
190,1732.41,1.05186,0.83976,1.35301,0.79041,0.76708,0.79998,0.47232,1.43578,1.04102,1.77587,0.0006445,0.0006445,0.0006445
191,1743.55,1.13232,0.90357,1.49369,0.75875,0.71478,0.79104,0.46901,1.43321,1.07162,1.78315,0.000595,0.000595,0.000595
192,1752.87,1.08926,0.87018,1.45156,0.73338,0.76143,0.78625,0.46674,1.41893,1.06232,1.76725,0.0005455,0.0005455,0.0005455
193,1762.16,1.0914,0.86968,1.46197,0.73038,0.77666,0.79855,0.47917,1.39593,1.03269,1.73397,0.000496,0.000496,0.000496
194,1771.18,1.08323,0.831,1.46071,0.75976,0.75935,0.7964,0.47436,1.39451,1.03608,1.75165,0.0004465,0.0004465,0.0004465
195,1780.67,1.04702,0.8263,1.41065,0.73852,0.79282,0.79277,0.47185,1.39067,1.04006,1.74997,0.000397,0.000397,0.000397
196,1789.84,1.06633,0.8449,1.42052,0.7498,0.76065,0.79301,0.4731,1.40015,1.03661,1.75502,0.0003475,0.0003475,0.0003475
197,1799.24,1.07653,0.84197,1.44027,0.7484,0.77838,0.79877,0.47985,1.38506,1.02149,1.74396,0.000298,0.000298,0.000298
198,1808.26,1.05077,0.81552,1.42246,0.74724,0.7854,0.80028,0.48354,1.38633,1.02361,1.74297,0.0002485,0.0002485,0.0002485
199,1817.23,1.04282,0.81693,1.42023,0.71765,0.79525,0.79778,0.47111,1.41944,1.03326,1.77824,0.000199,0.000199,0.000199
200,1826.37,1.06968,0.82612,1.44645,0.75184,0.77446,0.80239,0.48086,1.39767,1.02387,1.75348,0.0001495,0.0001495,0.0001495
