epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,1562.66,1.18669,1.00682,1.41454,0.79265,0.75108,0.78817,0.4869,1.38423,1.07041,1.69357,0.0013375,0.0013375,0.0013375
177,1571.48,1.20238,1.01232,1.42027,0.80383,0.76683,0.79767,0.49596,1.37696,1.07086,1.70113,0.001288,0.001288,0.001288
178,1580.33,1.19606,1.03421,1.44389,0.7974,0.75933,0.79226,0.49115,1.37515,1.06855,1.69201,0.0012385,0.0012385,0.0012385
179,1589.09,1.1901,0.99495,1.42657,0.81253,0.76459,0.79343,0.49073,1.38939,1.05691,1.68812,0.001189,0.001189,0.001189
180,1597.97,1.20467,1.01565,1.43309,0.78865,0.754,0.79113,0.49114,1.36293,1.0644,1.66841,0.0011395,0.0011395,0.0011395
181,1606.82,1.19233,1.01516,1.42746,0.80897,0.75044,0.79554,0.49829,1.34209,1.05256,1.65641,0.00109,0.00109,0.00109
182,1615.27,1.18249,0.99879,1.42776,0.79071,0.75216,0.79558,0.49649,1.359,1.04479,1.67113,0.0010405,0.0010405,0.0010405
183,1623.64,1.19359,1.01656,1.43218,0.7908,0.76931,0.79807,0.49221,1.37698,1.05398,1.69448,0.000991,0.000991,0.000991
184,1632.43,1.20057,1.02124,1.4311,0.78304,0.75626,0.79091,0.48877,1.35662,1.0534,1.69391,0.0009415,0.0009415,0.0009415
185,1640.65,1.19037,1.00152,1.42608,0.80376,0.73459,0.79614,0.49962,1.34737,1.05356,1.66242,0.000892,0.000892,0.000892
186,1649.36,1.14873,0.98422,1.40125,0.7998,0.7449,0.7945,0.50368,1.34212,1.05073,1.66579,0.0008425,0.0008425,0.0008425
187,1658.53,1.17705,0.98612,1.41039,0.7936,0.75157,0.79978,0.50254,1.3495,1.04857,1.66324,0.000793,0.000793,0.000793
188,1667.38,1.17918,0.99567,1.41615,0.79833,0.75088,0.80437,0.506,1.34254,1.04425,1.66312,0.0007435,0.0007435,0.0007435
189,1675.9,1.1741,0.99615,1.41903,0.83555,0.72802,0.80167,0.49927,1.35447,1.05123,1.66857,0.000694,0.000694,0.000694
190,1682.82,1.16718,0.99759,1.41717,0.81203,0.75676,0.79919,0.49383,1.35935,1.05339,1.66724,0.0006445,0.0006445,0.0006445
191,1692.86,1.22057,1.02255,1.5419,0.80839,0.71846,0.7856,0.48787,1.36019,1.09481,1.67249,0.000595,0.000595,0.000595
192,1701.54,1.18008,0.98337,1.50465,0.78081,0.73761,0.78713,0.48283,1.36438,1.08451,1.68953,0.0005455,0.0005455,0.0005455
193,1710.27,1.18141,0.96359,1.51616,0.81186,0.73571,0.79758,0.48863,1.35217,1.05925,1.66231,0.000496,0.000496,0.000496
194,1719,1.16873,0.92712,1.5084,0.7839,0.75399,0.79687,0.49069,1.34682,1.04398,1.6681,0.0004465,0.0004465,0.0004465
195,1727.61,1.12851,0.9062,1.45761,0.79454,0.74145,0.79548,0.49015,1.34808,1.05723,1.66929,0.000397,0.000397,0.000397
196,1736.27,1.14547,0.92516,1.46534,0.80435,0.73925,0.795,0.48861,1.34008,1.05176,1.66318,0.0003475,0.0003475,0.0003475
197,1744.95,1.15954,0.93152,1.4791,0.82115,0.72211,0.79869,0.49484,1.3324,1.03816,1.65986,0.000298,0.000298,0.000298
198,1753.57,1.1398,0.9068,1.46781,0.77773,0.7477,0.79694,0.49904,1.32831,1.03832,1.65399,0.0002485,0.0002485,0.0002485
199,1762.02,1.13113,0.91628,1.46881,0.81977,0.71869,0.79615,0.50146,1.33903,1.03827,1.66313,0.000199,0.000199,0.000199
200,1770.7,1.15298,0.92683,1.49147,0.82307,0.71635,0.79718,0.49989,1.33731,1.03176,1.65744,0.0001495,0.0001495,0.0001495
